SERIALNO,AGE,SEX,EMPLOYMENT,MOBILITY,INCOME,CITIZENSHIP,MARITAL_STATUS,SCHOOLING,DISABILITY,WORK,INSURANCE,RACE
2018HU0456785,17,1,6,1,0,1,5,2,2,,1,8
2018HU0456785,14,1,,1,,1,5,2,2,,1,8
2018HU0456785,77,1,6,1,0,1,3,1,2,,1,1
2018HU0471162,46,2,1,1,106000,1,1,1,2,5,1,1
2018HU0471162,47,1,1,1,166000,3,1,1,2,5,1,6
2018HU0471162,20,2,6,1,2200,1,5,2,2,1,1,9
2018HU0472268,65,1,2,1,0,4,1,1,2,6,1,9
2018HU0472268,60,2,6,1,0,4,1,1,2,6,2,9
2018HU0472268,37,2,1,1,8000,4,3,1,2,1,1,9
2018HU0472268,28,1,1,1,4800,1,5,1,2,1,2,9
2018HU0472268,85,2,6,2,0,5,2,1,1,,2,9
2018HU0472268,6,2,,1,,1,5,2,2,,1,9
2018HU0474457,26,2,1,3,71000,1,1,1,2,5,1,2
2018HU0474457,31,1,1,3,62000,1,1,1,2,5,1,2
2018HU0480739,51,1,1,2,110000,1,1,1,2,5,1,1
2018HU0480739,47,2,6,2,0,5,1,1,2,,1,6
2018HU0480739,17,1,1,2,400,1,5,2,2,1,1,9
2018HU0480739,14,2,,2,,3,5,2,2,,1,9
2018HU0483405,59,2,1,1,30000,1,1,1,2,6,1,1
2018HU0483405,60,1,1,1,160000,1,1,1,2,5,1,1
2018HU0484729,57,2,6,1,0,1,1,1,2,,1,1
2018HU0484729,59,1,1,1,164000,1,1,1,2,5,1,1
2018HU0484729,29,1,1,1,24300,3,5,1,2,1,1,1
2018HU0487480,61,2,1,1,67000,1,1,1,2,3,1,1
2018HU0487480,68,1,6,1,30300,1,1,1,2,1,1,1
2018HU0488865,29,2,1,1,21000,5,1,2,2,1,1,1
2018HU0488865,30,1,1,1,74000,1,1,1,2,1,1,1
2018HU0492541,51,1,1,1,106000,5,1,1,2,1,1,6
2018HU0492541,48,2,6,1,0,5,1,1,2,,2,6
2018HU0494358,94,1,6,1,0,1,1,1,1,,1,1
2018HU0494358,94,2,6,1,0,1,1,1,2,,1,1
2018HU0498584,55,2,1,1,32000,1,5,1,2,1,1,1
2018HU0501851,45,2,1,1,65000,4,1,1,1,2,1,6
2018HU0501851,47,1,1,1,75000,1,1,1,2,1,1,1
2018HU0507627,46,2,1,1,30000,5,1,1,2,1,1,6
2018HU0507627,47,1,1,1,35000,5,1,1,2,1,1,6
2018HU0507627,14,2,,1,,5,5,2,2,,1,6
2018HU0508349,71,1,6,1,20000,1,2,1,2,2,1,1
2018HU0508349,70,2,6,3,0,1,3,1,2,,1,1
2018HU0508548,52,1,1,1,0,4,1,1,2,6,1,8
2018HU0508548,51,2,1,1,30000,4,1,1,2,3,1,8
2018HU0508548,11,2,,1,,4,5,2,2,,1,8
2018HU0508548,15,1,,1,0,4,5,2,2,,1,8
2018HU0513936,75,2,6,1,0,1,1,1,2,,1,1
2018HU0513936,77,1,6,1,0,1,1,1,2,,1,1
2018HU0514051,40,2,1,3,76000,1,3,1,2,3,1,1
2018HU0515055,62,1,1,1,100000,4,1,1,2,7,1,6
2018HU0515055,62,2,1,1,35000,4,1,1,2,3,1,6
2018HU0515883,61,1,1,1,61000,1,5,1,2,2,1,1
2018HU0518089,78,1,6,1,0,4,1,1,2,,1,9
2018HU0518089,82,2,6,1,0,4,1,1,1,,1,9
2018HU0524222,63,1,1,1,115000,1,1,1,2,5,1,1
2018HU0524222,64,2,1,1,0,1,1,1,2,6,1,1
2018HU0524222,36,2,6,1,0,1,5,1,2,6,1,1
2018HU0524806,30,1,1,1,67000,4,1,1,2,4,1,6
2018HU0524806,30,2,1,1,49500,1,1,1,2,4,1,6
2018HU0524806,3,1,,1,,1,5,1,2,,1,6
2018HU0526238,38,1,1,1,149000,1,1,1,2,5,1,6
2018HU0526238,39,2,6,1,0,4,1,1,2,2,1,6
2018HU0526238,12,1,,1,,1,5,2,2,,1,6
2018HU0526238,7,2,,1,,3,5,2,2,,1,6
2018HU0527045,47,2,1,1,177000,1,3,1,2,1,1,1
2018HU0527045,22,1,1,1,1300,1,5,1,1,1,1,1
2018HU0527045,16,1,6,1,0,1,5,2,1,,1,1
2018HU0527045,14,2,,1,,1,5,2,2,,1,1
2018HU0529281,55,1,1,1,121000,4,1,1,2,1,1,6
2018HU0529281,56,2,6,1,0,4,1,1,2,,1,6
2018HU0532554,38,1,1,1,132000,1,1,1,2,5,1,1
2018HU0532554,37,2,1,1,52000,1,1,1,2,1,1,1
2018HU0541743,84,1,6,1,0,1,1,1,1,,1,1
2018HU0541743,84,2,6,1,0,4,1,1,2,,1,6
2018HU0544957,53,1,1,1,115000,1,1,1,2,1,1,1
2018HU0544957,47,2,1,1,6000,1,1,1,2,2,1,1
2018HU0544957,15,1,,1,0,1,5,2,2,,1,1
2018HU0544957,10,2,,1,,1,5,2,2,,1,1
2018HU0546168,49,1,1,1,145000,1,1,1,2,5,1,1
2018HU0546168,46,2,1,1,88000,3,1,1,2,3,1,1
2018HU0546168,14,1,,1,,1,5,2,2,,1,1
2018HU0546168,11,1,,1,,1,5,2,2,,1,1
2018HU0549591,64,1,6,3,0,1,1,1,2,4,1,1
2018HU0549591,63,2,6,3,0,1,1,1,2,3,1,1
2018HU0549710,47,2,1,1,120000,1,3,1,2,5,1,2
2018HU0549710,16,1,6,1,500,1,5,2,2,1,1,2
2018HU0553722,66,2,1,3,140000,1,3,1,2,1,1,1
2018HU0554488,38,1,1,1,92000,1,1,1,2,5,1,1
2018HU0554488,41,2,1,1,118000,1,1,1,2,5,1,1
2018HU0554488,9,2,,1,,1,5,2,2,,1,1
2018HU0554488,8,1,,1,,1,5,2,2,,1,1
2018HU0555579,83,1,6,1,0,1,1,1,1,,1,1
2018HU0555579,83,2,6,1,0,1,1,1,2,,1,1
2018HU0556610,69,1,1,1,500000,1,1,1,2,6,1,1
2018HU0556610,69,2,6,1,0,1,1,1,2,,1,1
2018HU0558512,36,1,6,1,0,1,1,1,2,,2,9
2018HU0558512,33,2,6,1,0,1,1,1,2,,2,9
2018HU0562623,70,1,6,1,0,3,1,1,2,,1,1
2018HU0562623,70,2,6,1,0,1,1,1,2,,1,1
2018HU0562623,40,1,1,1,49700,5,5,1,2,1,1,1
2018HU0564378,46,1,1,1,60000,4,1,1,2,1,1,1
2018HU0564378,45,2,1,1,65000,4,1,1,2,2,1,1
2018HU0564378,17,1,3,1,500,1,5,2,2,1,1,1
2018HU0564378,7,2,,1,,1,5,2,2,,1,1
2018HU0564378,13,1,,1,,1,5,2,2,,1,1
2018HU0565199,35,1,1,1,140000,1,1,1,2,1,1,6
2018HU0565199,33,2,2,1,88000,1,1,1,2,1,1,6
2018HU0565199,0,1,,,,1,5,,2,,1,6
2018HU0565345,29,1,1,1,80000,1,5,1,2,2,1,2
2018HU0565908,64,2,6,1,0,1,1,1,2,7,1,1
2018HU0565908,67,1,6,1,0,1,1,1,2,1,1,1
2018HU0569740,24,2,1,3,50000,1,5,1,2,1,1,1
2018HU0569740,26,2,1,3,49000,1,5,2,2,1,1,1
2018HU0570941,43,1,1,1,32000,1,3,1,2,1,1,1
2018HU0571000,42,2,1,3,150000,1,1,1,2,1,1,1
2018HU0571000,45,1,1,3,0,3,1,1,2,6,1,1
2018HU0571000,9,1,,3,,1,5,2,2,,1,1
2018HU0571000,7,1,,3,,1,5,2,2,,1,1
2018HU0571000,5,2,,3,,1,5,3,2,,1,1
2018HU0572187,82,2,6,1,0,4,2,1,1,1,1,6
2018HU0575771,73,2,6,1,0,4,3,1,2,,1,1
2018HU0575771,63,1,1,1,35000,5,5,1,2,1,1,1
2018HU0582258,48,1,1,3,12000,5,1,1,2,1,1,9
2018HU0582258,40,2,6,3,0,5,1,1,2,,1,9
2018HU0582258,18,2,6,3,0,5,5,2,2,,1,9
2018HU0582258,14,1,,3,,5,5,2,2,,1,9
2018HU0582258,11,2,,3,,5,5,2,2,,1,9
2018HU0582258,9,2,,3,,5,5,2,2,,1,9
2018HU0582258,4,1,,3,,5,5,3,2,,1,9
2018HU0582258,4,1,,3,,5,5,3,2,,1,9
2018HU0582258,1,1,,3,,5,5,,2,,1,9
2018HU0582557,30,2,1,3,24000,1,1,1,2,2,1,1
2018HU0582557,32,1,1,3,100000,1,1,1,2,1,1,1
2018HU0582905,54,1,3,1,0,1,3,1,2,1,1,1
2018HU0583229,75,2,6,1,0,4,2,1,2,,1,6
2018HU0583837,52,2,1,1,0,1,1,1,2,6,1,1
2018HU0583837,51,1,1,1,200000,1,1,1,2,1,1,6
2018HU0583837,13,1,,1,,1,5,2,2,,1,9
2018HU0583837,11,1,,1,,1,5,2,2,,1,9
2018HU0586026,46,2,1,1,125000,1,1,1,1,1,1,1
2018HU0586026,57,1,1,1,36000,1,1,1,2,2,1,1
2018HU0586026,13,2,,1,,1,5,2,2,,1,1
2018HU0586026,11,1,,1,,1,5,2,2,,1,1
2018HU0586398,36,2,6,1,0,1,1,1,2,,2,1
2018HU0586398,36,1,1,1,89000,1,1,1,2,3,2,1
2018HU0586398,5,1,,1,,3,5,3,2,,2,1
2018HU0586398,1,2,,1,,3,5,,2,,2,1
2018HU0587354,45,2,1,1,9000,1,1,1,1,1,1,1
2018HU0587354,44,1,4,1,109000,1,1,1,2,5,1,1
2018HU0587354,18,1,6,1,500,1,5,2,2,2,1,1
2018HU0587354,14,1,,1,,1,5,2,2,,1,1
2018HU0587354,13,2,,1,,1,5,2,2,,1,1
2018HU0587354,10,2,,1,,1,5,2,2,,1,1
2018HU0587354,8,2,,1,,1,5,2,2,,1,1
2018HU0587796,61,2,1,1,130000,1,3,1,2,5,1,1
2018HU0589394,45,1,1,1,500000,1,1,1,2,1,1,1
2018HU0589394,36,2,1,1,1500,1,1,1,2,1,1,1
2018HU0589394,8,1,,1,,1,5,2,2,,1,1
2018HU0589394,6,1,,1,,1,5,3,2,,1,1
2018HU0589394,3,2,,1,,1,5,3,2,,1,1
2018HU0591935,63,1,1,3,161000,5,1,1,1,5,1,1
2018HU0591935,52,2,1,3,120000,5,1,1,2,1,1,1
2018HU0591935,21,1,3,1,300,1,5,3,2,2,1,1
2018HU0592218,84,2,6,1,0,1,2,1,2,,1,1
2018HU0592917,48,2,1,1,90000,4,3,1,2,2,1,1
2018HU0592917,7,1,,1,,1,5,2,2,,1,1
2018HU0592917,73,2,6,1,0,5,3,1,2,1,1,1
2018HU0594191,64,1,1,1,0,1,1,1,2,6,1,1
2018HU0594191,58,2,6,1,0,4,1,1,2,2,1,6
2018HU0594191,26,1,1,1,10000,1,5,1,2,1,1,1
2018HU0594191,66,1,6,1,0,4,5,1,1,,1,6
2018HU0594191,59,2,1,1,14000,4,3,1,2,3,1,6
2018HU0594824,76,1,1,1,15000,4,1,1,2,1,1,6
2018HU0594824,68,2,6,1,0,4,1,1,2,,1,6
2018HU0598368,32,1,1,1,130000,1,1,1,2,1,1,1
2018HU0598368,33,2,6,1,15000,1,1,1,2,1,1,1
2018HU0598368,1,1,,1,,1,5,,2,,1,1
2018HU0600203,39,2,2,1,59000,5,1,1,2,2,1,1
2018HU0600203,41,1,1,1,10500,5,1,1,2,1,1,1
2018HU0600203,12,1,,1,,1,5,2,2,,1,1
2018HU0600203,10,2,,1,,1,5,2,2,,1,1
2018HU0600203,7,1,,1,,1,5,2,2,,1,1
2018HU0604267,54,1,1,1,155000,1,5,1,1,1,1,1
2018HU0604267,45,1,1,1,20000,1,5,1,2,1,2,1
2018HU0606787,67,2,1,1,22500,1,2,1,2,3,1,1
2018HU0608953,75,2,6,1,62000,1,3,1,2,5,1,2
2018HU0608953,48,1,1,1,13200,1,5,1,2,1,1,2
2018HU0610310,69,2,6,1,0,1,1,1,2,3,1,1
2018HU0610310,54,2,1,1,80000,1,1,1,2,4,1,1
2018HU0610567,49,2,1,1,205000,1,1,1,2,2,1,1
2018HU0610567,49,1,1,1,60000,1,1,1,2,3,1,1
2018HU0610567,14,1,,1,,1,5,2,2,,1,1
2018HU0610567,11,1,,1,,1,5,2,2,,1,1
2018HU0611319,47,1,1,1,40000,1,1,1,2,3,1,1
2018HU0611319,46,2,1,1,80000,1,1,1,2,4,1,1
2018HU0614301,56,1,1,1,34000,4,5,1,2,3,1,1
2018HU0614516,68,2,6,1,800,1,1,1,2,6,1,1
2018HU0614516,71,1,6,1,19700,1,1,1,1,4,1,1
2018HU0614516,29,2,1,1,90000,1,5,1,2,5,1,1
2018HU0616110,45,1,1,1,107000,4,1,1,2,1,1,6
2018HU0616110,43,2,1,1,21000,4,1,1,2,1,1,6
2018HU0616110,11,1,,1,,3,5,2,2,,1,6
2018HU0616110,69,2,6,2,0,5,2,1,2,,2,6
2018HU0616299,59,1,1,1,200000,1,1,1,2,1,1,1
2018HU0616299,57,2,1,1,86000,1,1,1,2,1,1,1
2018HU0621237,60,1,1,1,130000,1,1,1,2,1,1,1
2018HU0621237,60,2,1,1,130000,4,1,1,2,1,1,1
2018HU0624585,39,1,1,1,60000,1,1,1,2,1,1,1
2018HU0624585,36,2,1,1,60000,1,1,1,2,1,1,1
2018HU0624585,13,2,,1,,1,5,2,2,,1,1
2018HU0630007,37,1,1,3,120000,1,1,1,2,5,1,1
2018HU0630007,38,2,1,3,63000,1,1,1,2,3,1,1
2018HU0630007,2,1,,3,,1,5,,2,,1,1
2018HU0631367,67,2,6,1,0,1,1,1,2,3,1,2
2018HU0631367,68,1,6,1,0,1,1,1,2,,1,2
2018HU0632483,46,1,1,1,140000,4,1,1,2,5,1,6
2018HU0632483,38,2,1,1,40000,4,1,1,2,1,1,6
2018HU0632483,10,2,,1,,1,5,2,2,,1,6
2018HU0632483,6,2,,1,,1,5,2,2,,1,6
2018HU0634404,75,1,6,1,0,1,1,1,2,,1,1
2018HU0634404,72,2,6,1,0,1,1,1,2,,1,1
2018HU0637052,57,2,6,1,0,1,1,1,1,1,1,1
2018HU0637052,59,1,1,1,149000,1,1,1,2,5,1,1
2018HU0637052,18,1,6,1,2000,1,5,2,2,1,1,1
2018HU0640412,84,1,6,1,0,1,1,1,1,,1,1
2018HU0640412,78,2,6,1,0,1,1,1,2,,1,1
2018HU0643917,30,2,1,1,25000,1,1,1,2,3,1,1
2018HU0643917,31,1,1,1,60000,1,1,1,2,1,1,1
2018HU0643917,3,1,,1,,1,5,1,2,,1,1
2018HU0648252,37,1,4,1,100000,1,1,3,2,5,1,1
2018HU0648252,36,2,6,1,0,1,1,1,2,,1,1
2018HU0648252,6,1,,1,,1,5,2,2,,1,1
2018HU0648252,4,1,,1,,1,5,3,2,,1,1
2018HU0651724,43,1,1,1,190000,1,1,1,2,2,1,1
2018HU0651724,27,2,1,1,190000,1,1,1,2,1,1,1
2018HU0653324,61,1,6,1,0,1,1,1,2,6,1,1
2018HU0653324,61,2,1,1,0,1,1,1,2,6,1,1
2018HU0654042,72,1,6,1,0,1,1,1,1,,1,1
2018HU0654042,70,2,6,1,0,1,1,1,1,,1,1
2018HU0654086,54,2,1,1,19000,1,1,1,2,1,2,1
2018HU0654086,57,1,6,1,0,4,1,1,1,3,2,1
2018HU0655198,71,1,6,1,0,2,3,1,2,5,1,7
2018HU0655198,41,2,6,1,0,1,5,1,1,,1,7
2018HU0655553,53,2,1,1,52000,1,5,1,2,1,1,1
2018HU0655553,53,1,1,1,52000,1,4,1,2,1,1,1
2018HU0657722,49,2,6,1,0,1,4,1,1,,1,1
2018HU0657722,11,1,,1,,1,5,2,2,,1,1
2018HU0659189,56,1,1,1,180000,1,1,1,2,1,1,1
2018HU0659189,63,2,6,1,0,5,1,1,2,3,1,8
2018HU0659189,26,2,1,1,72000,1,5,1,2,1,1,1
2018HU0659967,56,1,1,1,80000,4,1,1,2,4,1,6
2018HU0659967,48,2,6,1,0,5,1,1,2,,1,6
2018HU0659967,19,2,6,1,0,5,5,2,2,,1,6
2018HU0663877,65,1,1,1,0,1,1,1,2,6,1,1
2018HU0663877,64,2,1,1,46000,1,1,1,2,2,1,1
2018HU0663877,36,1,1,1,40000,1,5,1,2,1,2,1
2018HU0666659,52,2,1,1,132000,4,3,1,2,5,1,6
2018HU0668631,70,1,1,1,160000,1,1,1,2,1,1,1
2018HU0668631,70,2,6,1,0,1,1,1,2,,1,1
2018HU0669035,42,2,6,1,0,4,1,1,2,,1,6
2018HU0669035,41,1,1,1,79000,1,1,1,2,5,1,6
2018HU0669035,16,1,6,1,0,3,5,2,2,,1,6
2018HU0669035,12,1,,1,,3,5,2,2,,1,6
2018HU0670096,29,2,1,3,55000,5,1,1,2,2,1,6
2018HU0670096,30,1,6,3,20000,5,1,1,2,2,1,6
2018HU0671686,62,1,1,1,63000,1,3,1,2,3,1,1
2018HU0671686,55,2,1,1,36000,1,3,1,2,1,1,1
2018HU0671946,32,2,1,1,80000,5,1,1,2,1,1,2
2018HU0671946,41,1,1,1,45000,5,1,1,2,1,1,2
2018HU0671946,3,1,,1,,1,5,1,2,,1,2
2018HU0671946,1,1,,1,,1,5,,2,,1,2
2018HU0672853,71,1,6,1,0,1,1,1,1,,1,2
2018HU0672853,71,2,6,1,0,1,1,1,1,,1,2
2018HU0673348,73,1,1,1,85000,1,1,1,2,1,1,1
2018HU0673348,65,2,6,1,40000,1,1,1,2,1,1,1
2018HU0674857,59,2,1,1,78000,1,5,2,2,3,1,1
2018HU0674857,68,2,6,1,0,1,3,1,2,2,1,1
2018HU0677914,79,1,6,1,0,4,1,1,2,,1,1
2018HU0677914,67,2,6,1,0,4,1,1,2,1,1,1
2018HU0678052,45,2,1,1,6400,5,1,1,2,1,1,6
2018HU0678052,48,1,1,1,79000,5,1,1,2,1,1,6
2018HU0679609,38,1,1,3,50000,1,5,1,2,1,1,1
2018HU0679609,9,1,,3,,1,5,2,2,,1,1
2018HU0679609,1,2,,3,,1,5,,2,,1,1
2018HU0679609,39,2,1,3,40000,1,5,1,2,1,1,1
2018HU0686103,40,2,6,1,0,1,1,1,2,,1,1
2018HU0686103,42,1,1,1,37000,1,1,1,2,1,1,1
2018HU0686103,21,2,1,1,8400,1,5,2,2,1,1,1
2018HU0686103,14,2,,1,,1,5,2,2,,1,1
2018HU0686103,12,2,,1,,1,5,2,2,,1,1
2018HU0686163,23,1,1,1,12000,1,5,2,2,1,2,6
2018HU0686163,61,2,1,1,40000,4,4,1,2,1,1,6
2018HU0689870,28,1,1,3,75000,1,1,1,2,1,1,1
2018HU0689870,25,2,6,3,0,1,1,1,2,1,1,1
2018HU0689870,1,2,,3,,1,5,,2,,1,1
2018HU0690902,30,1,1,3,77000,5,5,1,2,1,1,1
2018HU0693368,49,1,1,1,143000,1,1,1,2,5,1,1
2018HU0693368,47,2,1,1,85000,1,1,1,2,3,1,1
2018HU0693368,15,1,,1,0,1,5,2,2,,1,1
2018HU0693368,13,1,,1,,1,5,2,2,,1,1
2018HU0693368,10,1,,1,,1,5,2,2,,1,1
2018HU0693424,50,2,1,2,67000,4,1,1,2,1,2,1
2018HU0693424,50,1,1,2,39000,5,1,1,2,1,2,1
2018HU0693424,27,2,1,1,70000,4,5,2,2,6,2,1
2018HU0693424,24,2,6,1,0,4,5,1,2,,2,1
2018HU0693424,5,2,,1,,4,5,2,2,,2,1
2018HU0694066,38,1,1,1,151000,1,5,1,2,1,1,1
2018HU0694066,32,1,1,1,80000,4,5,1,2,1,1,6
2018HU0694066,24,1,1,1,40000,1,5,1,2,2,1,1
2018HU0695129,55,1,1,1,197000,1,3,1,2,7,1,1
2018HU0696174,64,1,1,1,85000,4,1,1,2,5,1,6
2018HU0696174,55,2,6,1,0,4,1,1,2,,1,6
2018HU0696174,23,2,1,1,45000,3,5,1,2,1,1,6
2018HU0696174,18,2,1,1,2000,3,5,2,2,1,1,6
2018HU0696798,58,2,6,1,0,1,1,1,2,1,1,1
2018HU0696798,58,1,1,1,0,1,1,1,2,6,1,1
2018HU0697367,49,2,1,1,135000,4,3,1,2,5,1,9
2018HU0697367,24,1,6,1,0,1,5,2,2,1,1,1
2018HU0697367,76,1,6,1,0,4,2,1,1,,1,6
2018HU0700391,75,1,6,1,0,1,1,1,1,,1,1
2018HU0700391,72,2,6,1,0,1,1,1,2,,1,1
2018HU0700391,47,2,1,1,96000,1,5,1,2,1,1,1
2018HU0703800,50,1,1,1,95000,1,1,1,2,1,1,1
2018HU0703800,45,2,1,1,25000,1,1,1,2,1,1,1
2018HU0703800,8,1,,1,,1,5,2,2,,1,1
2018HU0703800,5,2,,1,,1,5,2,2,,1,1
2018HU0704766,60,1,6,1,0,1,1,1,2,3,1,1
2018HU0704766,66,2,6,1,0,1,1,1,2,,1,1
2018HU0704766,27,1,1,1,60000,1,1,1,2,3,1,1
2018HU0704766,26,2,1,1,106000,1,1,1,2,1,1,1
2018HU0706546,28,1,1,1,60000,1,5,1,2,1,1,1
2018HU0706546,22,2,3,1,20000,1,5,1,2,1,1,1
2018HU0706546,24,2,1,1,5000,1,5,1,2,1,1,1
2018HU0706996,59,2,1,1,244000,1,1,1,2,1,1,1
2018HU0706996,61,1,1,1,244000,1,1,1,2,1,1,1
2018HU0712873,77,2,6,1,0,1,1,1,2,,1,1
2018HU0712873,86,1,6,1,0,1,1,1,1,,1,1
2018HU0713044,61,1,6,1,0,1,1,1,2,6,1,1
2018HU0713044,53,2,1,1,130000,5,1,1,2,1,1,1
2018HU0713044,16,2,6,1,0,1,5,2,2,,1,1
2018HU0714102,53,1,1,1,136000,1,1,1,2,5,1,1
2018HU0714102,51,2,1,1,84000,5,1,1,2,3,1,1
2018HU0714102,24,1,1,1,2000,1,5,2,2,2,1,1
2018HU0714102,28,2,1,3,60000,5,1,1,2,2,1,1
2018HU0714102,24,1,6,1,0,5,5,2,2,,1,1
2018HU0714102,28,2,6,3,30000,1,1,1,2,3,1,1
2018HU0715134,67,2,6,1,0,1,2,1,2,,1,1
2018HU0715924,59,2,1,1,75000,1,1,1,2,1,1,1
2018HU0715924,59,1,1,1,180000,1,1,1,2,1,1,1
2018HU0715924,28,1,1,1,2000,1,5,1,2,1,1,1
2018HU0718394,46,1,1,1,52000,4,1,1,2,7,1,1
2018HU0718394,45,2,1,1,31200,4,1,1,2,7,1,1
2018HU0718394,18,2,6,1,0,1,5,2,2,,1,1
2018HU0718394,17,2,6,1,0,1,5,2,2,,1,1
2018HU0718394,77,2,6,1,0,5,2,1,1,,1,1
2018HU0719586,56,1,1,1,150000,1,1,1,2,1,1,1
2018HU0719586,50,2,6,1,0,1,1,1,2,,1,1
2018HU0719586,15,1,,1,0,1,5,2,2,,1,1
2018HU0719586,12,2,,1,,1,5,3,1,,1,1
2018HU0719893,49,1,1,1,147000,5,1,1,2,4,1,6
2018HU0719893,47,2,1,1,72000,1,1,1,2,4,1,1
2018HU0719893,8,1,,1,,4,5,2,2,,1,6
2018HU0719893,7,2,,1,,4,5,2,2,,1,6
2018HU0722807,46,1,1,1,500000,1,1,1,2,1,1,1
2018HU0722807,43,2,6,1,0,1,1,1,2,,1,1
2018HU0722807,15,2,,1,0,1,5,3,2,,1,1
2018HU0722807,10,2,,1,,1,5,2,2,,1,1
2018HU0724028,66,2,1,1,40000,4,1,1,2,1,1,6
2018HU0724028,70,1,1,1,45000,4,1,1,2,3,1,6
2018HU0726359,51,2,1,1,24000,1,1,3,2,3,1,1
2018HU0726359,56,1,1,1,145000,1,1,1,2,1,1,1
2018HU0730462,45,2,6,1,0,1,1,1,2,,1,1
2018HU0730462,45,1,1,1,167000,1,1,1,2,1,1,1
2018HU0730462,11,1,,1,,1,5,3,2,,1,1
2018HU0730462,7,2,,1,,1,5,3,2,,1,1
2018HU0732762,73,1,3,1,29000,1,1,1,1,1,1,1
2018HU0732762,71,2,6,1,0,1,1,1,1,,1,1
2018HU0735089,74,1,6,1,0,1,1,1,2,5,1,1
2018HU0735089,69,2,6,1,0,3,1,1,2,,1,1
2018HU0735468,44,2,6,1,0,1,1,1,2,,1,1
2018HU0735468,43,1,4,1,40000,5,1,2,2,5,1,6
2018HU0735468,17,1,1,1,2000,1,5,2,2,1,1,9
2018HU0736595,50,1,6,1,10000,5,1,2,2,7,2,6
2018HU0736595,15,1,,1,0,5,5,2,2,,2,6
2018HU0737452,60,1,1,1,125000,1,1,1,2,2,1,1
2018HU0737452,60,2,1,1,125000,1,1,1,2,1,1,1
2018HU0738798,38,1,1,1,240000,4,1,1,2,7,1,6
2018HU0738798,35,2,1,1,45000,4,1,1,2,1,1,6
2018HU0738798,13,1,,1,,1,5,2,2,,1,6
2018HU0738798,11,2,,1,,1,5,2,2,,1,6
2018HU0738798,2,2,,1,,1,5,,2,,1,6
2018HU0738798,28,2,1,1,78000,1,5,1,2,1,1,6
2018HU0738798,7,1,,1,,1,5,2,2,,1,9
2018HU0740333,57,2,3,1,165000,1,3,1,2,5,1,3
2018HU0740361,67,2,1,1,0,4,1,1,2,6,1,6
2018HU0740361,71,1,2,1,0,5,1,1,2,6,1,6
2018HU0740795,35,2,1,3,105000,1,5,1,2,1,1,1
2018HU0741551,44,2,1,3,53000,1,1,1,2,5,1,1
2018HU0741551,45,1,1,3,92000,4,1,1,2,5,1,6
2018HU0741551,10,2,,3,,1,5,2,2,,1,9
2018HU0742588,38,1,1,1,120000,1,1,1,2,5,1,1
2018HU0742588,38,2,1,1,110000,2,1,1,2,5,1,1
2018HU0742588,4,2,,1,,1,5,3,2,,1,1
2018HU0742588,2,1,,1,,1,5,,2,,1,1
2018HU0747741,53,2,1,1,130000,5,4,1,2,4,1,1
2018HU0747741,13,2,,1,,1,5,2,2,,1,1
2018HU0747741,11,1,,1,,1,5,2,2,,1,1
2018HU0748287,51,1,1,1,164000,1,1,1,2,5,1,1
2018HU0748287,55,2,6,1,0,1,1,1,2,,1,1
2018HU0748287,23,2,1,1,80000,1,5,1,2,1,1,1
2018HU0752397,75,1,6,1,0,1,1,1,2,5,1,1
2018HU0752397,77,2,6,1,0,1,1,1,2,,1,1
2018HU0755781,48,1,1,1,45000,4,1,1,2,1,1,6
2018HU0755781,44,2,1,1,25000,4,1,1,1,1,1,6
2018HU0755781,17,1,6,1,0,1,5,2,2,,1,6
2018HU0755781,11,1,,1,,1,5,2,2,,1,6
2018HU0760098,32,2,1,3,110000,1,1,1,2,1,1,1
2018HU0760098,31,1,1,3,70000,3,1,1,2,1,1,1
2018HU0764291,48,2,1,1,0,1,1,1,2,6,1,1
2018HU0764291,48,1,1,1,200000,1,1,1,2,1,1,1
2018HU0764291,19,2,6,1,1200,1,5,2,2,1,1,1
2018HU0764291,16,1,6,1,0,1,5,2,2,,1,1
2018HU0764291,13,1,,1,,1,5,2,2,,1,1
2018HU0768021,35,1,1,1,44000,5,1,1,2,1,1,1
2018HU0768021,32,2,6,1,0,5,1,1,2,,1,1
2018HU0768021,6,2,,1,,1,5,2,2,,1,1
2018HU0768322,59,1,1,1,155000,1,1,1,2,5,1,1
2018HU0768322,60,2,6,1,2100,1,1,1,2,2,1,1
2018HU0768322,27,2,1,1,45000,1,5,1,2,1,1,1
2018HU0768833,75,2,6,3,0,4,2,1,2,1,1,6
2018HU0769754,35,2,1,3,60000,1,1,1,2,5,1,1
2018HU0769754,39,1,1,3,120000,1,1,1,2,5,1,1
2018HU0769754,2,2,,3,,1,5,,2,,1,1
2018HU0770276,57,1,1,1,55000,1,1,1,2,2,1,1
2018HU0770276,63,2,1,1,49000,1,1,1,2,4,1,1
2018HU0770276,26,2,1,1,22200,1,5,1,2,4,1,1
2018HU0770276,23,1,1,1,23000,1,5,1,2,1,1,1
2018HU0771505,39,1,1,1,500000,1,1,1,2,1,1,1
2018HU0771505,40,2,2,1,0,1,1,1,2,6,1,1
2018HU0771505,4,1,,1,,1,5,3,2,,1,1
2018HU0771505,2,1,,1,,1,5,,2,,1,1
2018HU0771626,59,1,6,1,0,1,1,1,2,1,1,1
